pair,turn,round,type,is_gesture,from_ts,to_ts,referent,comment,duration,object,speech,speaker,trial,director,correct_answer,given_answer,accuracy,processed_utterance,pos_sequence,lemmas_sequence,text_lemma_pos,turn_from_ts,turn_to_ts,hand,pair_speaker,words,lemmas,pos,lemmas_pos,transcriptions,contain_text,segmentation method
pair20,237,2,iconic,gesture,687.93,688.534,15D,,0.6040000000000418,15,dit is met het plateau aan de onderkant en de met die glijbaan zo en die pijp aan de linkerkant en die twee dingetje die daaruit steken bovenin,A,12,A,K,K,1,dit is met het plateau aan de onderkant en de met die glijbaan zo en die pijp aan de linkerkant en die twee dingetje die daaruit steken bovenin,PRON AUX ADP DET NOUN ADP DET NOUN CCONJ DET ADP DET NOUN ADV CCONJ DET NOUN ADP DET NOUN CCONJ DET NUM NOUN PRON ADV VERB ADP ,dit zijn met het plateau aan de onderkant en de met die glijbaan zo en die pijp aan de linkerkant en die twee dinge die daaruit steken bovenin ,dit_dit#PRON is_zijn#AUX met_met#ADP het_het#DET plateau_plateau#NOUN aan_aan#ADP de_de#DET onderkant_onderkant#NOUN en_en#CCONJ de_de#DET met_met#ADP die_die#DET glijbaan_glijbaan#NOUN zo_zo#ADV en_en#CCONJ die_die#DET pijp_pijp#NOUN aan_aan#ADP de_de#DET linkerkant_linkerkant#NOUN en_en#CCONJ die_die#DET twee_twee#NUM dingetje_dinge#NOUN die_die#PRON daaruit_daaruit#ADV steken_steken#VERB bovenin_bovenin#ADP ,684.508,691.732,R,pair20_A,zo en die pijp aan de,zo en die pijp aan de,ADV CCONJ DET NOUN ADP DET,zo#ADV en#CCONJ die#DET pijp#NOUN aan#ADP de#DET,manual,True,manual
pair20,237,2,iconic,gesture,689.802,690.449,15A,,0.6469999999999345,15,dit is met het plateau aan de onderkant en de met die glijbaan zo en die pijp aan de linkerkant en die twee dingetje die daaruit steken bovenin,A,12,A,K,K,1,dit is met het plateau aan de onderkant en de met die glijbaan zo en die pijp aan de linkerkant en die twee dingetje die daaruit steken bovenin,PRON AUX ADP DET NOUN ADP DET NOUN CCONJ DET ADP DET NOUN ADV CCONJ DET NOUN ADP DET NOUN CCONJ DET NUM NOUN PRON ADV VERB ADP ,dit zijn met het plateau aan de onderkant en de met die glijbaan zo en die pijp aan de linkerkant en die twee dinge die daaruit steken bovenin ,dit_dit#PRON is_zijn#AUX met_met#ADP het_het#DET plateau_plateau#NOUN aan_aan#ADP de_de#DET onderkant_onderkant#NOUN en_en#CCONJ de_de#DET met_met#ADP die_die#DET glijbaan_glijbaan#NOUN zo_zo#ADV en_en#CCONJ die_die#DET pijp_pijp#NOUN aan_aan#ADP de_de#DET linkerkant_linkerkant#NOUN en_en#CCONJ die_die#DET twee_twee#NUM dingetje_dinge#NOUN die_die#PRON daaruit_daaruit#ADV steken_steken#VERB bovenin_bovenin#ADP ,684.508,691.732,R,pair20_A,die twee dingetje die daaruit,die twee dinge die daaruit,DET NUM NOUN PRON ADV,die#DET twee#NUM dinge#NOUN die#PRON daaruit#ADV,manual,True,manual
pair20,241,2,iconic,gesture,701.001,701.744,08A,,0.7430000000000518,08,um deze heeft um dat uh v- uh da- die ruit (er) aan de bovenkant zitten met die twee uh vier kubussen aan beide kanten en een gebogen pootje eronder,B,13,B,10,10,1,deze heeft dat die ruit er aan de bovenkant zitten met die twee vier kubussen aan beide kanten en een gebogen pootje eronder,PRON VERB SCONJ DET NOUN ADV ADP DET NOUN VERB ADP DET NUM NUM NOUN ADP DET NOUN CCONJ DET VERB NOUN ADJ ,deze hebben dat die ruit er aan de bovenkant zitten met die twee vier kubus aan beide kant en een buigen poo eronder ,deze_deze#PRON heeft_hebben#VERB dat_dat#SCONJ die_die#DET ruit_ruit#NOUN er_er#ADV aan_aan#ADP de_de#DET bovenkant_bovenkant#NOUN zitten_zitten#VERB met_met#ADP die_die#DET twee_twee#NUM vier_vier#NUM kubussen_kubus#NOUN aan_aan#ADP beide_beide#DET kanten_kant#NOUN en_en#CCONJ een_een#DET gebogen_buigen#VERB pootje_poo#NOUN eronder_eronder#ADJ ,694.831,708.479,R,pair20_B,die ruit er,die ruit er,DET NOUN ADV,die#DET ruit#NOUN er#ADV,manual,True,manual
pair20,241,2,iconic,gesture,702.238,702.62,general,,0.38199999999994816,08,um deze heeft um dat uh v- uh da- die ruit (er) aan de bovenkant zitten met die twee uh vier kubussen aan beide kanten en een gebogen pootje eronder,B,13,B,10,10,1,deze heeft dat die ruit er aan de bovenkant zitten met die twee vier kubussen aan beide kanten en een gebogen pootje eronder,PRON VERB SCONJ DET NOUN ADV ADP DET NOUN VERB ADP DET NUM NUM NOUN ADP DET NOUN CCONJ DET VERB NOUN ADJ ,deze hebben dat die ruit er aan de bovenkant zitten met die twee vier kubus aan beide kant en een buigen poo eronder ,deze_deze#PRON heeft_hebben#VERB dat_dat#SCONJ die_die#DET ruit_ruit#NOUN er_er#ADV aan_aan#ADP de_de#DET bovenkant_bovenkant#NOUN zitten_zitten#VERB met_met#ADP die_die#DET twee_twee#NUM vier_vier#NUM kubussen_kubus#NOUN aan_aan#ADP beide_beide#DET kanten_kant#NOUN en_en#CCONJ een_een#DET gebogen_buigen#VERB pootje_poo#NOUN eronder_eronder#ADJ ,694.831,708.479,R,pair20_B,er aan de bovenkant zitten met,er aan de bovenkant zitten met,ADV ADP DET NOUN VERB ADP,er#ADV aan#ADP de#DET bovenkant#NOUN zitten#VERB met#ADP,manual,True,manual
pair20,241,2,iconic,gesture,703.205,703.605,08B-REP,,0.39999999999997726,08,um deze heeft um dat uh v- uh da- die ruit (er) aan de bovenkant zitten met die twee uh vier kubussen aan beide kanten en een gebogen pootje eronder,B,13,B,10,10,1,deze heeft dat die ruit er aan de bovenkant zitten met die twee vier kubussen aan beide kanten en een gebogen pootje eronder,PRON VERB SCONJ DET NOUN ADV ADP DET NOUN VERB ADP DET NUM NUM NOUN ADP DET NOUN CCONJ DET VERB NOUN ADJ ,deze hebben dat die ruit er aan de bovenkant zitten met die twee vier kubus aan beide kant en een buigen poo eronder ,deze_deze#PRON heeft_hebben#VERB dat_dat#SCONJ die_die#DET ruit_ruit#NOUN er_er#ADV aan_aan#ADP de_de#DET bovenkant_bovenkant#NOUN zitten_zitten#VERB met_met#ADP die_die#DET twee_twee#NUM vier_vier#NUM kubussen_kubus#NOUN aan_aan#ADP beide_beide#DET kanten_kant#NOUN en_en#CCONJ een_een#DET gebogen_buigen#VERB pootje_poo#NOUN eronder_eronder#ADJ ,694.831,708.479,"R, L",pair20_B,zitten met die twee,zitten met die twee,VERB ADP DET NUM,zitten#VERB met#ADP die#DET twee#NUM,manual,True,manual
pair20,241,2,iconic,gesture,704.65,705.184,08B,,0.5339999999999918,08,um deze heeft um dat uh v- uh da- die ruit (er) aan de bovenkant zitten met die twee uh vier kubussen aan beide kanten en een gebogen pootje eronder,B,13,B,10,10,1,deze heeft dat die ruit er aan de bovenkant zitten met die twee vier kubussen aan beide kanten en een gebogen pootje eronder,PRON VERB SCONJ DET NOUN ADV ADP DET NOUN VERB ADP DET NUM NUM NOUN ADP DET NOUN CCONJ DET VERB NOUN ADJ ,deze hebben dat die ruit er aan de bovenkant zitten met die twee vier kubus aan beide kant en een buigen poo eronder ,deze_deze#PRON heeft_hebben#VERB dat_dat#SCONJ die_die#DET ruit_ruit#NOUN er_er#ADV aan_aan#ADP de_de#DET bovenkant_bovenkant#NOUN zitten_zitten#VERB met_met#ADP die_die#DET twee_twee#NUM vier_vier#NUM kubussen_kubus#NOUN aan_aan#ADP beide_beide#DET kanten_kant#NOUN en_en#CCONJ een_een#DET gebogen_buigen#VERB pootje_poo#NOUN eronder_eronder#ADJ ,694.831,708.479,L,pair20_B,vier kubussen aan,vier kubus aan,NUM NOUN ADP,vier#NUM kubus#NOUN aan#ADP,manual,True,manual
pair20,241,2,iconic,gesture,705.496,705.963,08B-rep,,0.46699999999998454,08,um deze heeft um dat uh v- uh da- die ruit (er) aan de bovenkant zitten met die twee uh vier kubussen aan beide kanten en een gebogen pootje eronder,B,13,B,10,10,1,deze heeft dat die ruit er aan de bovenkant zitten met die twee vier kubussen aan beide kanten en een gebogen pootje eronder,PRON VERB SCONJ DET NOUN ADV ADP DET NOUN VERB ADP DET NUM NUM NOUN ADP DET NOUN CCONJ DET VERB NOUN ADJ ,deze hebben dat die ruit er aan de bovenkant zitten met die twee vier kubus aan beide kant en een buigen poo eronder ,deze_deze#PRON heeft_hebben#VERB dat_dat#SCONJ die_die#DET ruit_ruit#NOUN er_er#ADV aan_aan#ADP de_de#DET bovenkant_bovenkant#NOUN zitten_zitten#VERB met_met#ADP die_die#DET twee_twee#NUM vier_vier#NUM kubussen_kubus#NOUN aan_aan#ADP beide_beide#DET kanten_kant#NOUN en_en#CCONJ een_een#DET gebogen_buigen#VERB pootje_poo#NOUN eronder_eronder#ADJ ,694.831,708.479,"R, L",pair20_B,aan beide,aan beide,ADP DET,aan#ADP beide#DET,manual,True,manual
pair20,241,2,iconic,gesture,707.259,707.492,08E,,0.23299999999994725,08,um deze heeft um dat uh v- uh da- die ruit (er) aan de bovenkant zitten met die twee uh vier kubussen aan beide kanten en een gebogen pootje eronder,B,13,B,10,10,1,deze heeft dat die ruit er aan de bovenkant zitten met die twee vier kubussen aan beide kanten en een gebogen pootje eronder,PRON VERB SCONJ DET NOUN ADV ADP DET NOUN VERB ADP DET NUM NUM NOUN ADP DET NOUN CCONJ DET VERB NOUN ADJ ,deze hebben dat die ruit er aan de bovenkant zitten met die twee vier kubus aan beide kant en een buigen poo eronder ,deze_deze#PRON heeft_hebben#VERB dat_dat#SCONJ die_die#DET ruit_ruit#NOUN er_er#ADV aan_aan#ADP de_de#DET bovenkant_bovenkant#NOUN zitten_zitten#VERB met_met#ADP die_die#DET twee_twee#NUM vier_vier#NUM kubussen_kubus#NOUN aan_aan#ADP beide_beide#DET kanten_kant#NOUN en_en#CCONJ een_een#DET gebogen_buigen#VERB pootje_poo#NOUN eronder_eronder#ADJ ,694.831,708.479,R,pair20_B,en een gebogen pootje,en een buigen poo,CCONJ DET VERB NOUN,en#CCONJ een#DET buigen#VERB poo#NOUN,manual,True,manual
pair20,245,2,other,gesture,715.645,715.811,,quite clearly not a point,0.16600000000005366,08,ja inderdaad ja,B,13,B,10,10,1,ja inderdaad ja,INTJ ADV INTJ ,ja inderdaad ja ,ja_ja#INTJ inderdaad_inderdaad#ADV ja_ja#INTJ ,715.28,716.744,R,pair20_B,ja inderdaad,ja inderdaad,INTJ ADV,ja#INTJ inderdaad#ADV,manual,True,manual
pair20,250,2,iconic,gesture,729.37,730.863,04B,,1.4930000000000518,04,um deze heeft (het) koffiefilter uh achtig ding bovenop en de twee uh staven aan de zijkant,B,15,B,8,8,1,deze heeft het koffiefilter achtig ding bovenop en de twee staven aan de zijkant,PRON AUX DET NOUN ADJ NOUN ADP CCONJ DET NUM NOUN ADP DET NOUN ,deze hebben het koffiefilter achtig ding bovenop en de twee staf aan de zijkant ,deze_deze#PRON heeft_hebben#AUX het_het#DET koffiefilter_koffiefilter#NOUN achtig_achtig#ADJ ding_ding#NOUN bovenop_bovenop#ADP en_en#CCONJ de_de#DET twee_twee#NUM staven_staf#NOUN aan_aan#ADP de_de#DET zijkant_zijkant#NOUN ,725.031,732.328,R,pair20_B,en de twee staven aan de,en de twee staf aan de,CCONJ DET NUM NOUN ADP DET,en#CCONJ de#DET twee#NUM staf#NOUN aan#ADP de#DET,manual,True,manual
pair20,262,3,iconic,gesture,759.623,760.377,10A+10E,,0.7539999999999054,10,uh dit is degene met die twee uitsteeksels die (w-) waarbij de ene langer met dat ei met die (ei uh) aan de uiteinde,A,2,A,G,G,1,dit is degene met die twee uitsteeksels die waarbij de ene langer met dat ei met die ei aan de uiteinde,PRON AUX PRON ADP DET NUM NOUN PRON ADV DET PRON ADJ ADP DET NOUN ADP DET NOUN ADP DET NOUN ,dit zijn degeen met die twee uitsteeksel die waarbij de een lang met dat ei met die ei aan de uiteinde ,dit_dit#PRON is_zijn#AUX degene_degeen#PRON met_met#ADP die_die#DET twee_twee#NUM uitsteeksels_uitsteeksel#NOUN die_die#PRON waarbij_waarbij#ADV de_de#DET ene_een#PRON langer_lang#ADJ met_met#ADP dat_dat#DET ei_ei#NOUN met_met#ADP die_die#DET ei_ei#NOUN aan_aan#ADP de_de#DET uiteinde_uiteinde#NOUN ,757.896,763.616,R,pair20_A,uitsteeksels die,uitsteeksel die,NOUN PRON,uitsteeksel#NOUN die#PRON,manual,True,manual
pair20,262,3,iconic,gesture,761.614,762.655,10B+10F,gest align R2-R3,1.04099999999994,10,uh dit is degene met die twee uitsteeksels die (w-) waarbij de ene langer met dat ei met die (ei uh) aan de uiteinde,A,2,A,G,G,1,dit is degene met die twee uitsteeksels die waarbij de ene langer met dat ei met die ei aan de uiteinde,PRON AUX PRON ADP DET NUM NOUN PRON ADV DET PRON ADJ ADP DET NOUN ADP DET NOUN ADP DET NOUN ,dit zijn degeen met die twee uitsteeksel die waarbij de een lang met dat ei met die ei aan de uiteinde ,dit_dit#PRON is_zijn#AUX degene_degeen#PRON met_met#ADP die_die#DET twee_twee#NUM uitsteeksels_uitsteeksel#NOUN die_die#PRON waarbij_waarbij#ADV de_de#DET ene_een#PRON langer_lang#ADJ met_met#ADP dat_dat#DET ei_ei#NOUN met_met#ADP die_die#DET ei_ei#NOUN aan_aan#ADP de_de#DET uiteinde_uiteinde#NOUN ,757.896,763.616,R,pair20_A,langer met dat ei met die ei aan de,lang met dat ei met die ei aan de,ADJ ADP DET NOUN ADP DET NOUN ADP DET,lang#ADJ met#ADP dat#DET ei#NOUN met#ADP die#DET ei#NOUN aan#ADP de#DET,manual,True,manual
pair20,267,3,iconic,gesture,771.767,772.567,15C,,0.7999999999999545,15,uh met dat uh met die,B,3,B,15,15,1,met dat met die,ADP PRON ADP PRON ,met dat met die ,met_met#ADP dat_dat#PRON met_met#ADP die_die#PRON ,770.86,772.214,R,pair20_B,dat met die ja,dat met die ja,PRON ADP PRON INTJ,dat#PRON met#ADP die#PRON ja#INTJ,manual,True,manual
pair20,271,3,iconic,gesture,779.201,779.561,12A,,0.36000000000001364,12,#clicks# uh ik heb nu diegene met die s- schoorsteen die afloopt met dat plateau met dat rondje en dat v- die vorm met die inkeping,A,4,A,P,P,1,ik heb nu diegene met die schoorsteen die afloopt met dat plateau met dat rondje en dat die vorm met die inkeping,PRON AUX ADV PRON ADP DET NOUN PRON VERB ADP DET NOUN ADP DET NOUN CCONJ SCONJ DET NOUN ADP DET NOUN ,ik hebben nu diegene met die schoorsteen die aflooppen met dat plateau met dat rond en dat die vorm met die inkeping ,ik_ik#PRON heb_hebben#AUX nu_nu#ADV diegene_diegene#PRON met_met#ADP die_die#DET schoorsteen_schoorsteen#NOUN die_die#PRON afloopt_aflooppen#VERB met_met#ADP dat_dat#DET plateau_plateau#NOUN met_met#ADP dat_dat#DET rondje_rond#NOUN en_en#CCONJ dat_dat#SCONJ die_die#DET vorm_vorm#NOUN met_met#ADP die_die#DET inkeping_inkeping#NOUN ,775.69,781.986,R,pair20_A,plateau met dat rondje en,plateau met dat rond en,NOUN ADP DET NOUN CCONJ,plateau#NOUN met#ADP dat#DET rond#NOUN en#CCONJ,manual,True,manual
pair20,271,3,iconic,gesture,780.955,781.555,12B,,0.599999999999909,12,#clicks# uh ik heb nu diegene met die s- schoorsteen die afloopt met dat plateau met dat rondje en dat v- die vorm met die inkeping,A,4,A,P,P,1,ik heb nu diegene met die schoorsteen die afloopt met dat plateau met dat rondje en dat die vorm met die inkeping,PRON AUX ADV PRON ADP DET NOUN PRON VERB ADP DET NOUN ADP DET NOUN CCONJ SCONJ DET NOUN ADP DET NOUN ,ik hebben nu diegene met die schoorsteen die aflooppen met dat plateau met dat rond en dat die vorm met die inkeping ,ik_ik#PRON heb_hebben#AUX nu_nu#ADV diegene_diegene#PRON met_met#ADP die_die#DET schoorsteen_schoorsteen#NOUN die_die#PRON afloopt_aflooppen#VERB met_met#ADP dat_dat#DET plateau_plateau#NOUN met_met#ADP dat_dat#DET rondje_rond#NOUN en_en#CCONJ dat_dat#SCONJ die_die#DET vorm_vorm#NOUN met_met#ADP die_die#DET inkeping_inkeping#NOUN ,775.69,781.986,"R, L",pair20_A,die vorm met die inkeping,die vorm met die inkeping,DET NOUN ADP DET NOUN,die#DET vorm#NOUN met#ADP die#DET inkeping#NOUN,manual,True,manual
pair20,273,3,iconic,gesture,787.585,788.068,01C,,0.48299999999994725,01,um deze heeft twee de twee vier kubussen uh achter elkaar als handvaten met het uh vierkant ervoor,B,5,B,12,12,1,deze heeft twee de twee vier kubussen achter elkaar als handvaten met het vierkant ervoor,PRON AUX NUM DET NUM NUM NOUN ADP PRON SCONJ NOUN ADP DET ADJ ADV ,deze hebben twee de twee vier kubus achter elkaar als handvat met het vierkant ervoor ,deze_deze#PRON heeft_hebben#AUX twee_twee#NUM de_de#DET twee_twee#NUM vier_vier#NUM kubussen_kubus#NOUN achter_achter#ADP elkaar_elkaar#PRON als_als#SCONJ handvaten_handvat#NOUN met_met#ADP het_het#DET vierkant_vierkant#ADJ ervoor_ervoor#ADV ,783.845,792.516,R,pair20_B,vier kubussen,vier kubus,NUM NOUN,vier#NUM kubus#NOUN,manual,True,manual
pair20,273,3,iconic,gesture,788.858,789.098,general,,0.2400000000000091,01,um deze heeft twee de twee vier kubussen uh achter elkaar als handvaten met het uh vierkant ervoor,B,5,B,12,12,1,deze heeft twee de twee vier kubussen achter elkaar als handvaten met het vierkant ervoor,PRON AUX NUM DET NUM NUM NOUN ADP PRON SCONJ NOUN ADP DET ADJ ADV ,deze hebben twee de twee vier kubus achter elkaar als handvat met het vierkant ervoor ,deze_deze#PRON heeft_hebben#AUX twee_twee#NUM de_de#DET twee_twee#NUM vier_vier#NUM kubussen_kubus#NOUN achter_achter#ADP elkaar_elkaar#PRON als_als#SCONJ handvaten_handvat#NOUN met_met#ADP het_het#DET vierkant_vierkant#ADJ ervoor_ervoor#ADV ,783.845,792.516,"R, L",pair20_B,achter elkaar,achter elkaar,ADP PRON,achter#ADP elkaar#PRON,manual,True,manual
pair20,273,3,iconic,gesture,790.93,791.93,01B,,1.0,01,um deze heeft twee de twee vier kubussen uh achter elkaar als handvaten met het uh vierkant ervoor,B,5,B,12,12,1,deze heeft twee de twee vier kubussen achter elkaar als handvaten met het vierkant ervoor,PRON AUX NUM DET NUM NUM NOUN ADP PRON SCONJ NOUN ADP DET ADJ ADV ,deze hebben twee de twee vier kubus achter elkaar als handvat met het vierkant ervoor ,deze_deze#PRON heeft_hebben#AUX twee_twee#NUM de_de#DET twee_twee#NUM vier_vier#NUM kubussen_kubus#NOUN achter_achter#ADP elkaar_elkaar#PRON als_als#SCONJ handvaten_handvat#NOUN met_met#ADP het_het#DET vierkant_vierkant#ADJ ervoor_ervoor#ADV ,783.845,792.516,R,pair20_B,met het vierkant ervoor,met het vierkant ervoor,ADP DET ADJ ADV,met#ADP het#DET vierkant#ADJ ervoor#ADV,manual,True,manual
pair20,276,3,iconic,gesture,799.203,799.363,04B,,0.16000000000008185,04,uh ik heb nu diegene met die omgekeerde koffiefilter en die twee aan de rechterkant gelijkwaardige,A,6,A,F,F,1,ik heb nu diegene met die omgekeerde koffiefilter en die twee aan de rechterkant gelijkwaardige,PRON AUX ADV PRON ADP DET ADJ NOUN CCONJ PRON NUM ADP DET NOUN ADJ ,ik hebben nu diegene met die omgekeerde koffiefilter en die twee aan de rechterkant gelijkwaardig ,ik_ik#PRON heb_hebben#AUX nu_nu#ADV diegene_diegene#PRON met_met#ADP die_die#DET omgekeerde_omgekeerde#ADJ koffiefilter_koffiefilter#NOUN en_en#CCONJ die_die#PRON twee_twee#NUM aan_aan#ADP de_de#DET rechterkant_rechterkant#NOUN gelijkwaardige_gelijkwaardig#ADJ ,794.401,799.645,R,pair20_A,...verkwaardiger...,... verkwaardiger ... ,SYM NOUN PUNCT ,...#SYM verkwaardiger#NOUN ...#PUNCT ,automatic,True,manual
pair20,278,3,iconic,gesture,804.2,804.48,07B,,0.2799999999999727,07,um deze heef uh het vlak erdoorheen met de twee pootjes en het trapezium erbovenop,B,7,B,13,13,1,deze heef het vlak erdoorheen met de twee pootjes en het trapezium erbovenop,PRON NOUN DET NOUN ADP ADP DET NUM NOUN CCONJ DET NOUN ADP ,deze heef het vlak erdoorheen met de twee poot en het trapezium erbovenop ,deze_deze#PRON heef_heef#NOUN het_het#DET vlak_vlak#NOUN erdoorheen_erdoorheen#ADP met_met#ADP de_de#DET twee_twee#NUM pootjes_poot#NOUN en_en#CCONJ het_het#DET trapezium_trapezium#NOUN erbovenop_erbovenop#ADP ,801.204,807.293,R,pair20_B,het vlak erdoorheen met de,het vlak erdoorheen met de,DET NOUN ADP ADP DET,het#DET vlak#NOUN erdoorheen#ADP met#ADP de#DET,manual,True,manual
pair20,278,3,iconic,gesture,804.697,805.297,07C,,0.6000000000000227,07,um deze heef uh het vlak erdoorheen met de twee pootjes en het trapezium erbovenop,B,7,B,13,13,1,deze heef het vlak erdoorheen met de twee pootjes en het trapezium erbovenop,PRON NOUN DET NOUN ADP ADP DET NUM NOUN CCONJ DET NOUN ADP ,deze heef het vlak erdoorheen met de twee poot en het trapezium erbovenop ,deze_deze#PRON heef_heef#NOUN het_het#DET vlak_vlak#NOUN erdoorheen_erdoorheen#ADP met_met#ADP de_de#DET twee_twee#NUM pootjes_poot#NOUN en_en#CCONJ het_het#DET trapezium_trapezium#NOUN erbovenop_erbovenop#ADP ,801.204,807.293,R,pair20_B,erdoorheen met de twee pootjes en,erdoorheen met de twee poot en,ADP ADP DET NUM NOUN CCONJ,erdoorheen#ADP met#ADP de#DET twee#NUM poot#NOUN en#CCONJ,manual,True,manual
pair20,278,3,iconic,gesture,805.873,806.073,07A,,0.1999999999999318,07,um deze heef uh het vlak erdoorheen met de twee pootjes en het trapezium erbovenop,B,7,B,13,13,1,deze heef het vlak erdoorheen met de twee pootjes en het trapezium erbovenop,PRON NOUN DET NOUN ADP ADP DET NUM NOUN CCONJ DET NOUN ADP ,deze heef het vlak erdoorheen met de twee poot en het trapezium erbovenop ,deze_deze#PRON heef_heef#NOUN het_het#DET vlak_vlak#NOUN erdoorheen_erdoorheen#ADP met_met#ADP de_de#DET twee_twee#NUM pootjes_poot#NOUN en_en#CCONJ het_het#DET trapezium_trapezium#NOUN erbovenop_erbovenop#ADP ,801.204,807.293,R,pair20_B,en het trapezium,en het trapezium,CCONJ DET NOUN,en#CCONJ het#DET trapezium#NOUN,manual,True,manual
pair20,280,3,iconic,gesture,812.225,812.345,general,,0.12000000000000455,16,uh deze heeft dezelfde staaf van boven en links en die weer met die vier kubusjes aan de rechterkant,A,8,A,D,D,1,deze heeft dezelfde staaf van boven en links en die weer met die vier kubusjes aan de rechterkant,PRON VERB DET NOUN ADP ADP CCONJ ADJ CCONJ PRON ADV ADP DET NUM NOUN ADP DET NOUN ,deze hebben dezelfde staaf van boven en links en die weer met die vier kubus aan de rechterkant ,deze_deze#PRON heeft_hebben#VERB dezelfde_dezelfde#DET staaf_staaf#NOUN van_van#ADP boven_boven#ADP en_en#CCONJ links_links#ADJ en_en#CCONJ die_die#PRON weer_weer#ADV met_met#ADP die_die#DET vier_vier#NUM kubusjes_kubus#NOUN aan_aan#ADP de_de#DET rechterkant_rechterkant#NOUN ,810.514,816.135,R,pair20_A,staaf van boven,staaf van boven,NOUN ADP ADP,staaf#NOUN van#ADP boven#ADP,manual,True,manual
pair20,280,3,iconic,gesture,812.954,813.287,general,,0.3330000000000837,16,uh deze heeft dezelfde staaf van boven en links en die weer met die vier kubusjes aan de rechterkant,A,8,A,D,D,1,deze heeft dezelfde staaf van boven en links en die weer met die vier kubusjes aan de rechterkant,PRON VERB DET NOUN ADP ADP CCONJ ADJ CCONJ PRON ADV ADP DET NUM NOUN ADP DET NOUN ,deze hebben dezelfde staaf van boven en links en die weer met die vier kubus aan de rechterkant ,deze_deze#PRON heeft_hebben#VERB dezelfde_dezelfde#DET staaf_staaf#NOUN van_van#ADP boven_boven#ADP en_en#CCONJ links_links#ADJ en_en#CCONJ die_die#PRON weer_weer#ADV met_met#ADP die_die#DET vier_vier#NUM kubusjes_kubus#NOUN aan_aan#ADP de_de#DET rechterkant_rechterkant#NOUN ,810.514,816.135,R,pair20_A,en links en die,en links en die,CCONJ ADJ CCONJ PRON,en#CCONJ links#ADJ en#CCONJ die#PRON,manual,True,manual
